Num	Epoch	a		    e		    i		     w		     Node		  M		     Name
--	-----	----------	----------	---------	---------	---------	-----------	-----------------
10509	56800	2.6137050	0.1721513	16.8847800	161.0597300	124.0337800	95.1662926	2000 LL11
10510	56800	2.6140108	0.3280017	18.4983500	232.2290400	143.9959600	85.1616377	2000 PR6
10511	56800	2.6163096	0.2475566	16.1124500	225.0029600	220.3343700	340.6795629	2002 EK31
10512	56800	2.6163729	0.1588551	1.8517300	55.8804100	272.6624500	63.6853393	1999 FS51
10513	56800	2.6166175	0.4217943	25.9008100	273.7937800	320.8742800	356.1928954	2001 BL38
10514	56800	2.6170472	0.1861939	9.6693900	82.9952500	234.0944300	60.8465118	2000 JX61
10515	56800	2.6171933	0.1156781	13.9022100	195.6588200	30.2244600	104.6796058	2000 GW64
10516	56800	2.6172025	0.2175150	13.8706900	35.0449900	89.3892200	75.4648006	1991 WD
10517	56800	2.6173338	0.1284621	12.7825700	101.9390600	335.7037800	290.5449485	2001 OY20
10518	56800	2.6179008	0.1562122	6.4571500	76.2126600	245.2969500	2.5328494	2000 EA158
10519	56800	2.6182820	0.0962962	14.3876500	90.2470700	76.2162600	257.7743376	1999 JC59
10520	56800	2.6182969	0.0906830	14.4885700	152.7939400	136.7318100	139.7062277	1999 JX82
10521	56800	2.6186566	0.1563725	13.2665800	83.6914900	42.7976300	231.5945592	Wuheng
10522	56800	2.6186769	0.0759856	14.2397300	275.4315900	284.4713400	321.3618720	1999 RY199
10523	56800	2.6191028	0.1363901	11.9394600	299.3523000	286.5509200	192.0023004	2000 RE25
10524	56800	2.6194917	0.0886881	14.8250500	292.2337700	335.2935400	239.5398711	1999 RQ164
10525	56800	2.6195644	0.4238939	9.6060000	114.8022300	109.4522700	237.7058990	Namiki
10526	56800	2.6200533	0.2504643	15.7973100	278.0041900	64.4714900	332.2948355	1980 PC3
10527	56800	2.6200587	0.2310392	11.3382500	213.8331800	280.5758600	270.2463777	2000 PE23
10528	56800	2.6202242	0.0786235	10.5884200	191.4194600	120.0171700	283.8614497	1999 XK1
10529	56800	2.6202313	0.2921841	7.8182600	36.3632400	317.3535800	208.7125247	V'yus
10530	56800	2.6202313	0.1283650	13.0372100	278.9568800	182.2821800	172.1959656	1998 RG75
10531	56800	2.6209761	0.1664066	9.6190700	174.0495500	154.3501400	353.0884545	2000 ED86
10532	56800	2.6212035	0.0672730	14.3688900	250.4658100	312.1533600	159.9803215	1997 VJ1
10533	56800	2.6215993	0.1878249	11.6608900	53.8474600	291.7098100	334.7176941	Laguerre
10534	56800	2.6230749	0.0901437	13.5072800	9.2759700	188.6526500	303.7970659	Ceskafilharmonie
10535	56800	2.6237121	0.0370414	15.2908000	11.2830900	267.7854300	202.0819088	2000 VB46
10536	56800	2.6239356	0.1981534	15.1424400	241.5176900	92.9804900	285.8704508	1998 VR51
10537	56800	2.6240272	0.0912728	14.6508200	191.9510100	193.8173500	346.9944798	2000 LX10
10538	56800	2.6258460	0.0634814	26.5504500	51.9737000	145.9669900	283.1020701	1999 RN112
10539	56800	2.6261334	0.1233286	13.3842200	86.9427600	300.1485100	312.7608663	1999 CD64
10540	56800	2.6263737	0.0692216	16.1715000	4.4175700	124.1394700	291.2612809	1999 JJ84
10541	56800	2.6265143	0.1446949	15.8687500	205.3110400	101.7739400	136.0685533	1999 JF84
10542	56800	2.6268956	0.1797240	14.6544800	225.0736900	155.5933600	349.2221083	2001 QT31
10543	56800	2.6270033	0.1354464	26.3347200	243.7040400	228.8683600	92.8128457	1995 WB9
10544	56800	2.6278829	0.1150009	14.3045100	77.6907300	157.1627800	109.4002511	Drejsl
10545	56800	2.6279691	0.0348352	4.6271700	108.6619900	112.2559900	160.5769349	Malmo
10546	56800	2.6282598	0.0904515	9.1484400	263.5735900	342.9395300	309.0162492	1998 OG12
10547	56800	2.6286362	0.1045129	22.7778200	317.0346700	122.0682900	327.8280025	1998 EJ9
10548	56800	2.6287481	0.2496400	20.3119900	351.9859000	325.6553200	354.4218842	2000 ES109
10549	56800	2.6289609	0.1192330	2.4543300	323.2951400	108.0265200	112.4353862	1995 WB
10550	56800	2.6305351	0.1203665	12.0147000	299.3880500	282.8319100	52.5366914	1999 XW21
10551	56800	2.6305739	0.1295788	15.8863000	233.6468100	127.3406600	342.6716324	2000 HB37
10552	56800	2.6305949	0.1702160	4.8269100	230.9681800	314.6140600	192.1474372	Marisandoz
10553	56800	2.6310761	0.2091853	32.1979000	42.1607400	223.4678000	197.7437077	1999 LC6
10554	56800	2.6312322	0.1696961	34.2488000	196.9646300	46.1199500	336.9907618	1997 FS4
10555	56800	2.6322764	0.0373349	8.4889400	180.0997500	262.0347200	112.8829802	5036 T-2
10556	56800	2.6322893	0.1787059	9.6081400	300.9391800	123.5027300	204.3274463	Allodd
10557	56800	2.6323012	0.0884386	4.0460700	279.5141800	168.8737000	321.6019707	1999 JT41
10558	56800	2.6323901	0.1795919	4.3009600	96.5611100	181.1171700	79.9939257	2000 JP58
10559	56800	2.6328040	0.1274004	32.7886200	249.2983200	77.5983600	14.5479656	2000 HD33
10560	56800	2.6328961	0.0608544	8.2504100	146.2184800	261.4715800	156.7262693	1999 XE96
10561	56800	2.6329495	0.1517106	12.7446500	353.2341400	12.8434000	77.3780077	2000 OE50
10562	56800	2.6333515	0.1473361	13.1867200	101.4391800	280.6911800	234.7232701	2000 AF243
10563	56800	2.6342197	0.2528437	11.7278000	213.1108400	206.3638300	248.6507319	2000 GH72
10564	56800	2.6342589	0.1755727	10.8795700	26.9996400	153.0076500	56.9058415	5170 T-3
10565	56800	2.6349775	0.0689926	12.4025000	320.8489600	200.2941300	3.4238144	1999 TX113
10566	56800	2.6357148	0.1591209	12.7796700	11.8020100	307.1020400	0.7047536	2001 LE
10567	56800	2.6361693	0.0578010	4.1120000	54.3868900	86.9470200	121.5422965	1994 VH1
10568	56800	2.6364323	0.2108240	13.0635800	144.7306300	209.6597900	235.9190412	1994 VU6
10569	56800	2.6366943	0.1283915	10.3001700	22.8226500	92.2211000	318.4002040	Welty
10570	56800	2.6370378	0.0650949	14.5380700	228.2008600	330.2631000	170.1430552	1999 FB40
10571	56800	2.6386417	0.1411723	12.7673500	105.2619000	158.0642500	21.0373734	1997 RP10
10572	56800	2.6389045	0.1390179	11.9427400	221.4915400	339.2590100	91.0834394	2000 AT137
10573	56800	2.6392184	0.1686035	32.4110800	207.6430500	189.6796400	168.9517708	2001 FJ17
10574	56800	2.6392524	0.1237573	12.1894600	140.7924300	322.4009900	75.2870986	1988 BW
10575	56800	2.6392674	0.1065417	13.2879700	3.7743900	177.0944000	135.1457930	2000 GU124
10576	56800	2.6396641	0.2074455	13.4495500	244.6770300	102.0780700	223.8072890	Ramzel
10577	56800	2.6402343	0.0244421	6.4123100	25.9164000	254.2925600	294.0389640	1999 XX74
10578	56800	2.6402589	0.1225452	14.2202000	13.5898200	334.5684400	150.5176589	1999 RE154
10579	56800	2.6410869	0.1703649	12.9216900	267.4825700	161.2617100	173.5734139	1998 QT47
10580	56800	2.6410890	0.1834076	11.3943900	134.3538900	270.3704700	338.2264809	1997 YW
10581	56800	2.6415117	0.2250039	6.6274400	296.6005200	64.2713700	105.4782121	2000 RZ10
10582	56800	2.6422987	0.1646946	14.3918700	176.2473300	137.5953000	152.4342566	1999 NE48
10583	56800	2.6426250	0.2964611	13.5155600	343.5395700	19.0980900	195.2872133	1990 TE1
10584	56800	2.6426671	0.0861911	9.0180500	15.5258800	195.1261500	234.7087696	1981 EJ38
10585	56800	2.6428737	0.1014766	9.6959600	100.6638400	68.9734200	274.0964486	2000 SG210
10586	56800	2.6429555	0.3191205	12.4386100	287.8553100	74.5180000	0.1857968	2000 HU23
10587	56800	2.6431034	0.1244268	1.4611000	340.1785000	195.2859600	38.7118751	Rakos
10588	56800	2.6435141	0.0905491	6.2014000	108.9114000	140.1145200	11.3128746	1998 UZ27
10589	56800	2.6435284	0.2042745	13.7350100	205.7418100	169.8265800	29.0359157	2000 KA73
10590	56800	2.6435549	0.1597365	4.5208700	118.8503400	135.9167400	41.8831137	Karlheinz
10591	56800	2.6440245	0.1448950	11.8558500	279.1718900	226.6862600	107.8053618	2001 KN42
10592	56800	2.6440392	0.0926526	0.4315700	268.5103900	349.5663000	28.3323778	Jeangodin
10593	56800	2.6442315	0.1529290	13.0076600	106.6045600	156.1349400	81.0415439	1999 CG103
10594	56800	2.6454722	0.0893637	3.4790200	215.1284300	250.1997200	259.2791337	1997 WL7
10595	56800	2.6459550	0.1850194	11.9864800	190.0155400	228.2963200	35.2250088	2000 PT26
10596	56800	2.6460557	0.2319773	28.0517800	111.4289600	347.3725800	78.2249358	1999 RA204
10597	56800	2.6464309	0.3366404	2.2633100	104.6114700	223.4102500	252.3741968	1997 FX3
10598	56800	2.6467686	0.1563996	11.2855100	90.0174100	8.5319600	261.4744003	Jimmypage
10599	56800	2.6472034	0.1233797	14.9499400	45.7905200	10.0888800	109.6096339	1999 TE31
10600	56800	2.6472668	0.0613219	3.1004700	116.9120400	195.4658400	336.8537846	Herder
10601	56800	2.6474315	0.2485545	10.9079300	73.5364300	304.5713700	155.8247908	1990 RN9
10602	56800	2.6475050	0.2253400	11.9551600	105.7467200	218.6632000	309.5525220	2000 EA144
10603	56800	2.6483827	0.1912589	12.0981400	155.6878300	160.1663900	324.0515374	2000 CV79
10604	56800	2.6486575	0.2069468	28.8269100	300.2895700	148.1044900	110.4812314	2001 EL17
10605	56800	2.6486873	0.1383859	13.8575200	20.3553400	118.5905000	127.1298368	1999 XJ34
10606	56800	2.6504262	0.1220441	11.4584600	237.6305900	296.1001200	133.9760584	1995 CK10
10607	56800	2.6513866	0.1111354	13.7506600	332.3118200	314.1949700	168.2380201	Seiichikanno
10608	56800	2.6514657	0.1756284	12.8636700	353.2024600	331.1983100	190.1232335	1997 EX42
10609	56800	2.6520472	0.0372503	12.5085600	184.4493100	4.3678400	173.0355973	Yataro
10610	56800	2.6522894	0.1431431	8.5134800	116.1932000	328.7891500	100.2159611	1999 VT22
10611	56800	2.6534192	0.0968150	10.9688000	148.7045700	233.5312100	132.5708309	Krosigk
10612	56800	2.6534552	0.3088243	13.5816100	286.6711800	72.5445000	242.0690525	1998 WX3
10613	56800	2.6540157	0.2788817	16.2687200	323.3799400	85.5618900	273.2911247	1999 CK128
10614	56800	2.6548946	0.2031913	12.2441400	76.4684900	120.5302500	133.8858079	Jackalice
10615	56800	2.6549904	0.1686667	12.7690900	244.0355400	194.8038300	269.9623739	2001 QX69
10616	56800	2.6551922	0.1895144	12.0765500	67.7223800	321.5001100	19.3502509	Garyhuss
10617	56800	2.6559402	0.2185171	14.4695000	60.8557800	336.1690100	91.9855586	1999 RX47
10618	56800	2.6562496	0.1597347	11.1939700	123.8240600	70.4555500	167.6241949	1999 DS3
10619	56800	2.6563138	0.1752127	12.7691700	113.4221500	161.5785100	164.0157808	1990 HH1
10620	56800	2.6564078	0.1425973	13.9952500	128.0381200	127.1994500	64.0302343	2000 HG
10621	56800	2.6565811	0.1837608	11.2571400	120.2033700	271.4192400	200.9777238	Moseley
10622	56800	2.6575154	0.1055641	14.5437200	327.9839900	152.8947300	275.6302210	1999 JM84
10623	56800	2.6576376	0.2646769	14.2036800	233.8873000	8.1684700	5.7760900	2002 TL65
10624	56800	2.6576879	0.2292524	15.1521300	222.4929500	122.0132800	86.3100268	Lucataliano
10625	56800	2.6583070	0.1857778	13.3550900	202.5337100	345.0337900	215.1068310	2000 QR79
10626	56800	2.6586861	0.1230877	15.6605900	274.7411800	121.7121200	243.7842712	1995 AB1
10627	56800	2.6589213	0.1263325	2.1875000	229.3239800	357.6758500	347.0128905	Arunvenkataraman
10628	56800	2.6590485	0.2135942	14.2698700	9.6267200	80.2315700	96.1015091	2000 AB100
10629	56800	2.6590746	0.0872639	10.2355500	25.1525900	136.6220000	48.0991072	Haneda
10630	56800	2.6596362	0.0661206	11.4371100	292.9479100	312.7018900	168.7352662	Nepoti
10631	56800	2.6598794	0.2090102	12.2522600	93.6498100	99.4223800	79.8849451	2000 AS239
10632	56800	2.6600033	0.1087412	12.5687300	182.6128500	308.0573900	344.1018115	1999 RN119
10633	56800	2.6603243	0.2370758	13.2642900	311.9874700	347.2943000	172.2324402	1998 HW13
10634	56800	2.6605765	0.1360333	3.0248300	354.6995300	218.1399800	285.6108882	Wimfroger
10635	56800	2.6610867	0.1147818	11.9795500	28.7772700	240.2826800	247.4116592	1999 VQ48
10636	56800	2.6619220	0.1447422	12.0983300	42.6415800	224.0918400	52.4100652	2000 GQ96
10637	56800	2.6622544	0.2103854	6.0166600	98.9590700	5.4389600	25.9282342	Miura
10638	56800	2.6624678	0.2806710	6.7766400	154.1140700	176.9379800	125.7996999	Romanenko
10639	56800	2.6624779	0.2794126	15.2147900	51.4775600	236.3736900	67.4525838	2001 VR27
10640	56800	2.6627798	0.2700584	9.1393900	357.6062900	32.6622700	39.8934357	1987 TG
10641	56800	2.6633769	0.1111347	7.7252600	328.2207100	253.2885600	155.6927808	1999 GQ53
10642	56800	2.6633840	0.2155708	12.7606500	263.2037400	78.5713400	108.0677208	2000 RE62
10643	56800	2.6636044	0.1577618	31.4606300	341.9519500	77.6551800	135.3569493	1999 XG142
10644	56800	2.6643859	0.2236320	28.0631500	323.7083000	129.3376400	309.6985251	2000 NZ15
10645	56800	2.6644235	0.2574742	11.8462000	52.0174800	228.4774200	244.4870947	1999 XY30
10646	56800	2.6644638	0.0618808	4.0265400	52.0822000	334.2855400	300.7588607	1999 CD97
10647	56800	2.6644894	0.2803900	6.5119700	123.6259900	262.7042800	58.3268123	2000 QR7
10648	56800	2.6648133	0.1934333	13.1410500	329.0981900	311.6317600	145.2984329	1981 EX29
10649	56800	2.6648980	0.1362161	10.9460200	346.6654400	242.2628400	78.2851135	2000 JC60
10650	56800	2.6650929	0.0521209	9.1910900	84.6963300	57.6290400	25.1158472	1999 XH20
10651	56800	2.6650976	0.1086293	10.6890500	257.3147800	247.5467100	28.1060034	1995 WG2
10652	56800	2.6657125	0.1548524	14.7856600	327.4479200	88.1806900	184.1194910	2001 KH38
10653	56800	2.6659728	0.1105769	12.5095800	215.5208400	255.6708800	5.7328973	1999 NY55
10654	56800	2.6681053	0.2134061	2.8378200	123.3144900	224.8428300	42.3017408	Solovjev-Sedoj
10655	56800	2.6684907	0.2023524	13.6936200	157.1536700	147.2226500	29.1120786	2000 HH14
10656	56800	2.6685076	0.1135526	11.7767500	221.7011600	287.0019800	32.1758762	1999 XB12
10657	56800	2.6686081	0.1214272	4.8604300	235.1082900	172.3423700	257.5909994	Ondrejov
10658	56800	2.6689123	0.2182189	2.5202400	207.8660900	154.3483600	302.8744609	Battaglini
10659	56800	2.6689487	0.1538604	4.6821200	55.5586400	123.1072300	278.1393274	1998 HF100
10660	56800	2.6689495	0.0858864	4.6209100	66.8093900	175.5567200	12.9022651	2000 CO29
10661	56800	2.6692985	0.1922184	12.6558500	184.7723400	24.3520500	84.6297938	2000 GZ1
10662	56800	2.6710820	0.0039988	3.4499400	218.9283600	1.8512200	280.7855419	Sheldonmarks
10663	56800	2.6716541	0.1067437	3.4619800	10.2567000	314.9760200	209.6208298	1998 QN8
10664	56800	2.6729357	0.1184618	12.1756800	204.8793400	276.4768000	215.9365703	2001 OH106
10665	56800	2.6731792	0.1171031	13.3278100	78.7872600	50.1659100	153.7005897	2000 GU108
10666	56800	2.6736407	0.2481213	24.5355300	232.1163700	263.9711200	301.4958880	2000 SD347
10667	56800	2.6738896	0.1257855	13.3130000	339.9902200	116.8793900	50.9866517	2000 YV29
10668	56800	2.6741332	0.2042025	11.6673200	85.1881200	248.9287300	36.3548322	2000 LT19
10669	56800	2.6745449	0.1975371	3.0567500	356.5700000	25.3508800	179.5125834	Wolfgangmattig
10670	56800	2.6751923	0.3111129	11.2989600	36.0225000	2.1406500	127.8017483	Kannabe
10671	56800	2.6752061	0.1263605	13.5834700	72.6195000	282.3747700	113.2835576	1999 RT117
10672	56800	2.6757710	0.1941778	15.8946000	341.0715300	14.1481700	246.6272440	2000 ET181
10673	56800	2.6764018	0.1568264	12.4760200	20.8649400	276.0956500	33.7523386	Hirokohamanowa
10674	56800	2.6767360	0.1555000	15.7129400	147.2881400	151.7729400	116.0952990	2000 WH142
10675	56800	2.6769718	0.1686990	12.3136000	94.2599100	348.7823500	132.8215280	1999 VR204
10676	56800	2.6776008	0.1615629	10.9254900	184.1873100	262.4347300	183.7823339	1998 XX34
10677	56800	2.6780428	0.1889230	12.4795400	274.6036700	48.7723000	140.5721129	1995 UF6
10678	56800	2.6789748	0.1671867	12.2703500	30.5668500	268.8527200	71.5700371	2000 NG21
10679	56800	2.6791726	0.1708992	12.2792600	88.6645800	337.9977200	53.1687425	5161 T-2
10680	56800	2.6793147	0.2146875	12.9178400	103.3144400	297.2838000	190.6242439	2000 EG112
10681	56800	2.6808252	0.2668363	14.4452400	7.1704900	332.9446800	24.2203570	1987 QC1
10682	56800	2.6810228	0.1682595	13.5343600	218.4334000	81.1061500	218.7129997	Levi-Civita
10683	56800	2.6814112	0.1216065	12.0829800	135.0318900	20.1122900	160.8844156	2001 QF58
10684	56800	2.6820882	0.2028318	11.4172300	16.8240400	345.6878900	13.6740628	Valsecchi
10685	56800	2.6827228	0.1852829	14.3035000	321.8027600	64.2819900	172.9471182	2001 FK21
10686	56800	2.6828010	0.2361028	4.6894700	273.7476300	71.3299900	340.6906749	2000 JF14
10687	56800	2.6835868	0.1458455	11.8157000	345.0617800	288.2093200	129.9328172	2000 RE105
10688	56800	2.6838399	0.1800670	13.5888100	327.5650000	73.2948500	298.4542904	2001 SF270
10689	56800	2.6841807	0.1258317	12.0976800	233.9881400	314.8506800	6.0384833	1998 QF88
10690	56800	2.6843258	0.1121593	11.8193800	214.3553600	13.1214100	137.3390058	1999 GN58
10691	56800	2.6846184	0.1942816	11.9719300	249.0161200	41.7002000	87.0339647	1999 FJ31
10692	56800	2.6848091	0.2872808	12.4690400	265.5818700	21.9230700	324.2917211	2002 TV291
10693	56800	2.6860443	0.1610510	12.7796300	170.6213600	228.1314700	9.5588987	1987 UN1
10694	56800	2.6861796	0.0811173	2.8302000	271.8466100	43.1078600	177.6653369	1993 FX37
10695	56800	2.6864391	0.1706982	12.8449300	60.5062200	206.8798900	288.3147040	Songyuan
10696	56800	2.6866012	0.0307147	22.5764600	46.0110400	104.4988100	175.1676315	1999 CO2
10697	56800	2.6868590	0.1160064	11.9943300	327.0163400	237.2997100	173.9301623	1999 JX54
10698	56800	2.6869366	0.1118340	12.2367900	198.0083500	327.9410600	27.0293960	1998 RJ31
10699	56800	2.6873625	0.1423828	9.2752000	73.2915800	227.8483200	118.9651701	2000 UP8
10700	56800	2.6878224	0.1453642	14.5333600	255.0457300	205.8765200	349.4092970	2000 UV26
10701	56800	2.6880455	0.2491767	7.5837300	176.1922200	168.4165300	282.9397894	1997 RR9
10702	56800	2.6883694	0.1557231	14.2969900	294.9574000	131.8005100	200.9869122	1995 CH
10703	56800	2.6885720	0.1923227	12.4313200	264.4028300	99.1992400	307.8798366	2000 LD35
10704	56800	2.6886491	0.0626373	21.9260500	72.7833300	8.3782400	353.4979469	von Matt
10705	56800	2.6886858	0.0335935	14.2223800	16.8365100	239.0237100	70.6672025	1991 LB4
10706	56800	2.6886965	0.1304551	13.5180800	215.7353600	349.5622700	125.0054214	1999 CQ51
10707	56800	2.6889068	0.1638320	13.6811900	141.4125200	135.7317300	41.1283674	1996 PO9
10708	56800	2.6895412	0.1020020	13.7006100	38.1729300	157.1461900	355.2685530	1998 RT44
10709	56800	2.6896642	0.1252202	10.6872700	306.7864200	291.9341000	30.0007940	2000 AR203
10710	56800	2.6899351	0.1926286	12.2663300	136.9284000	212.3576100	258.2196100	Foscolo
10711	56800	2.6910051	0.1984026	5.4321700	8.8658600	112.4903100	315.2957897	Grammier
10712	56800	2.6910334	0.1418798	12.8356500	222.6129600	348.2135600	194.4617227	6114 P-L
10713	56800	2.6911725	0.2376505	9.8367500	161.3056800	307.5638400	57.1572524	1999 VP20
10714	56800	2.6918525	0.2056890	3.4463000	338.2734300	300.3314000	187.0457970	Campestris
10715	56800	2.6924021	0.0558247	11.8027400	242.5463900	136.2637100	2.2959962	1998 BL1
10716	56800	2.6925921	0.0933919	4.9666000	325.4594500	248.0518200	111.1228874	1997 WE8
10717	56800	2.6930324	0.1223549	9.5997700	311.2217500	328.2491000	252.0981051	1998 QC41
10718	56800	2.6934394	0.1987253	12.9459000	144.0843000	56.5254800	327.2163515	1999 VL66
10719	56800	2.6937701	0.0172602	20.8683400	152.1484900	291.2496700	347.3379483	2000 TO33
10720	56800	2.6938724	0.1644229	13.3087500	241.2828400	154.5572500	94.7636874	1998 MD9
10721	56800	2.6943132	0.2012201	13.1896900	305.2787300	28.5002500	218.0076433	1998 SB26
10722	56800	2.6943216	0.1460148	14.0698100	30.5371700	65.7531400	10.4550691	Auckland
10723	56800	2.6956519	0.1138479	12.2845400	354.7762000	193.7420900	207.9049635	2000 RB24
10724	56800	2.6959473	0.2178736	17.0372900	140.2202400	91.9991900	204.4542317	1998 HY7
10725	56800	2.6959713	0.1697705	12.8690900	311.8952100	336.4645500	87.2851632	1981 ET10
10726	56800	2.6960878	0.1137361	13.4794000	34.4475300	158.8638500	106.2143268	2001 PF9
10727	56800	2.6960955	0.0617040	3.1506600	306.6031400	14.3703700	252.6043917	1994 WW2
10728	56800	2.6966303	0.1973080	14.2886600	336.0385200	23.2438900	5.3650591	1999 FC7
10729	56800	2.6971547	0.0983349	13.2959600	47.0127400	118.1968300	89.8990983	2000 EA150
10730	56800	2.6972030	0.2081333	12.9213400	193.6123400	12.1145100	276.9493152	1999 TG33
10731	56800	2.6978461	0.0511596	21.8197900	94.9422200	5.5228100	238.8169640	1999 FB28
10732	56800	2.6982949	0.1609902	13.7225400	355.0716600	40.4177500	330.2757737	1999 JE24
